num,item,block,verdict,basis,gap_id,note
452,Dependency vulnerability alerts,P1.5 Dependency intel,EXCLUDED,ITEM,,"Ongoing dependency alerts/lifecycle/runtime monitoring is post-publish (BS §46, ADR-224)"
453,Dependency lifecycle tracker,P1.5 Dependency intel,EXCLUDED,ITEM,,"Ongoing dependency alerts/lifecycle/runtime monitoring is post-publish (BS §46, ADR-224)"
454,Dependency abandonment detection,P1.5 Dependency intel,NOT_STATED,ITEM,,Ecosystem popularity/stability/abandonment/maintainability scoring not stated; low value for a local one-shot build
455,Dependency maintainability scoring,P1.5 Dependency intel,NOT_STATED,ITEM,,Ecosystem popularity/stability/abandonment/maintainability scoring not stated; low value for a local one-shot build
456,Dependency code quality analysis,P1.5 Dependency intel,NOT_STATED,ITEM,,Ecosystem popularity/stability/abandonment/maintainability scoring not stated; low value for a local one-shot build
457,Dependency runtime monitoring,P1.5 Dependency intel,EXCLUDED,ITEM,,"Ongoing dependency alerts/lifecycle/runtime monitoring is post-publish (BS §46, ADR-224)"
458,Dependency failure detection,P1.5 Dependency intel,COVERED,ITEM,,"Failure classification and approved-alternative selection (BS §5.4, §47.4)"
459,Dependency fallback selection,P1.5 Dependency intel,COVERED,ITEM,,"Failure classification and approved-alternative selection (BS §5.4, §47.4)"
460,Dependency replacement recommender,P1.5 Dependency intel,COVERED,ITEM,,"Failure classification and approved-alternative selection (BS §5.4, §47.4)"
461,Dependency compatibility matrix,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Toolchain/dependency compatibility constraints and build validation: TA:2451; BS §79.7
462,Dependency build validation,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Toolchain/dependency compatibility constraints and build validation: TA:2451; BS §79.7
463,Dependency container compatibility,P1.5 Dependency intel,PROHIBITED,ITEM,,Docker/VM/WSL sandboxes excluded (BS:2021; ADR:1093)
464,Dependency runtime compatibility,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Toolchain/dependency compatibility constraints and build validation: TA:2451; BS §79.7
465,Dependency architecture compatibility,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Toolchain/dependency compatibility constraints and build validation: TA:2451; BS §79.7
466,Dependency API compatibility,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Toolchain/dependency compatibility constraints and build validation: TA:2451; BS §79.7
467,Dependency semantic version validator,P1.5 Dependency intel,COVERED,ITEM,,Version pinning with integrity hashes (BS §58.3); prohibited-pattern table (TA:4970)
468,Dependency deprecation detection,P1.5 Dependency intel,COVERED,ITEM,,Version pinning with integrity hashes (BS §58.3); prohibited-pattern table (TA:4970)
469,Dependency migration assistant,P1.5 Dependency intel,PARTIAL,ITEM,GAP-9,GAP-9: no migration/upgrade procedure for opened projects
470,Dependency upgrade automation,P1.5 Dependency intel,PARTIAL,ITEM,GAP-9,GAP-9: no migration/upgrade procedure for opened projects
471,Dependency knowledge graph,P1.5 Dependency intel,COVERED,ITEM,,Repository map and dependency graph (TA §37)
472,Dependency relationship graph,P1.5 Dependency intel,COVERED,ITEM,,Repository map and dependency graph (TA §37)
473,Dependency cross-project linking,P1.5 Dependency intel,NA,ITEM,,No cross-project dependency analytics in scope
474,Dependency similarity analysis,P1.5 Dependency intel,NA,FAMILY,,Cross-project analytics not in scope; single local project
475,Dependency clustering engine,P1.5 Dependency intel,NA,FAMILY,,Cross-project analytics not in scope; single local project
476,Dependency trend analysis,P1.5 Dependency intel,NA,ITEM,,No cross-project dependency analytics in scope
477,Dependency usage prediction,P1.5 Dependency intel,NA,FAMILY,,Cross-project analytics not in scope; single local project
478,Dependency anomaly detection,P1.5 Dependency intel,NA,FAMILY,,Cross-project analytics not in scope; single local project
479,Dependency analytics dashboard,P1.5 Dependency intel,NA,ITEM,,"UI surface or cross-project analytics, not a builder mechanism"
480,Dependency intelligence API,P1.5 Dependency intel,NA,FAMILY,,Cross-project analytics not in scope; single local project
481,Dependency optimization engine,P1.5 Dependency intel,PARTIAL,FAMILY,,Size impact and duplicate-class checks exist (TA:2662); runtime/build-time optimizers not stated
482,Dependency footprint reducer,P1.5 Dependency intel,COVERED,ITEM,,Size-impact and duplicate-class checks (TA:2662); shrinker/R8 rules (android-gradle-expert)
483,Dependency load time analyzer,P1.5 Dependency intel,NA,ITEM,,Web/server load characteristics
484,Dependency memory usage analyzer,P1.5 Dependency intel,NA,ITEM,,Web/server load characteristics
485,Dependency performance impact scorer,P1.5 Dependency intel,PARTIAL,ITEM,,Size impact only (TA:2662)
486,Dependency build time analyzer,P1.5 Dependency intel,PARTIAL,FAMILY,,Size impact and duplicate-class checks exist (TA:2662); runtime/build-time optimizers not stated
487,Dependency bundling optimizer,P1.5 Dependency intel,COVERED,ITEM,,Size-impact and duplicate-class checks (TA:2662); shrinker/R8 rules (android-gradle-expert)
488,Dependency caching strategy generator,P1.5 Dependency intel,PARTIAL,FAMILY,,Size impact and duplicate-class checks exist (TA:2662); runtime/build-time optimizers not stated
489,Dependency parallel loading planner,P1.5 Dependency intel,NA,ITEM,,Web/server load characteristics
490,Dependency lazy loading planner,P1.5 Dependency intel,NA,ITEM,,Web/server load characteristics
491,Dependency governance system,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
492,Dependency policy engine,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
493,Dependency approval rules,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
494,Dependency audit logs,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
495,Dependency compliance validation,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
496,Dependency security policy enforcement,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
497,Dependency provenance tracking,P1.5 Dependency intel,COVERED,ITEM,,SBOM with integrity hashes and artifact provenance (BS §58.3-58.4)
498,Dependency supply chain verification,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
499,Dependency trust scoring,P1.5 Dependency intel,PARTIAL,ITEM,,Unscannable packages are labelled unverified (BS:1689); no trust score
500,Dependency risk mitigation planner,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,"Dependency policy, approvals, audit trail, provenance, SBOM, trust boundary: BS §26.7, §58, §73; TA §70"
501,Dependency observability system,P1.5 Dependency intel,PARTIAL,FAMILY,,Transitive dependencies evaluated (TA:2662); dependency telemetry not applicable to a local one-shot build
502,Dependency metrics collector,P1.5 Dependency intel,PARTIAL,FAMILY,,Transitive dependencies evaluated (TA:2662); dependency telemetry not applicable to a local one-shot build
503,Dependency telemetry analyzer,P1.5 Dependency intel,PARTIAL,FAMILY,,Transitive dependencies evaluated (TA:2662); dependency telemetry not applicable to a local one-shot build
504,Dependency failure analytics,P1.5 Dependency intel,COVERED,ITEM,,"Failure signatures, repair registry (TA §51.1)"
505,Dependency service reliability scoring,P1.5 Dependency intel,PARTIAL,FAMILY,,Transitive dependencies evaluated (TA:2662); dependency telemetry not applicable to a local one-shot build
506,Dependency dependency-of-dependency tracking,P1.5 Dependency intel,COVERED,ITEM,,Transitive conflicts and vulnerabilities evaluated (TA:2662)
507,Dependency deep dependency graph analyzer,P1.5 Dependency intel,COVERED,ITEM,,Transitive conflicts and vulnerabilities evaluated (TA:2662)
508,Dependency indirect risk scoring,P1.5 Dependency intel,COVERED,ITEM,,Transitive conflicts and vulnerabilities evaluated (TA:2662)
509,Dependency dependency cycle detection,P1.5 Dependency intel,PARTIAL,FAMILY,,Transitive dependencies evaluated (TA:2662); dependency telemetry not applicable to a local one-shot build
510,Dependency graph pruning optimizer,P1.5 Dependency intel,NA,ITEM,,No cross-project dependency analytics in scope
511,Dependency environment compatibility analyzer,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
512,Dependency platform compatibility checker,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
513,Dependency cloud compatibility validator,P1.5 Dependency intel,OUT_OF_SCOPE,ITEM,,No cloud/CI deployment target (BS:2021)
514,Dependency OS compatibility analyzer,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
515,Dependency architecture compatibility validator,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
516,Dependency runtime engine analyzer,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
517,Dependency container image analyzer,P1.5 Dependency intel,PROHIBITED,ITEM,,Docker/VM/WSL excluded (BS:2021)
518,Dependency build system analyzer,P1.5 Dependency intel,COVERED_FAMILY,FAMILY,,Windows host x Android target platform/toolchain compatibility: BS §79; TA §84
519,Dependency CI compatibility validator,P1.5 Dependency intel,OUT_OF_SCOPE,ITEM,,No cloud/CI deployment target (BS:2021)
520,Dependency deployment readiness checker,P1.5 Dependency intel,COVERED,ITEM,,"Certified-release gate (BS §5.7.7, CAP.ANDROID.CERTIFIED_RELEASE)"
521,Clarifying question generator,6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
522,Question value ranker (ask only what changes the build),6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
523,Assumption ledger builder,6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
524,Assumption risk classifier,6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
525,Default decision policy engine (decide vs ask),6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
526,Stakeholder persona inference,6 Requirement Elicitation,NOT_STATED,ITEM,,Low value: no persona inference step
527,Use-case scenario expander,6 Requirement Elicitation,COVERED,ITEM,,Requirement->acceptance criterion->test traceability (BS §47.5); E2E scenarios
528,Non-functional requirement inferrer,6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
529,"Implicit requirement miner (login implies reset, logout, session expiry)",6 Requirement Elicitation,PARTIAL,ITEM,,"Ambiguity gate and assumption recording exist (BS §69.11), E2E state dimensions (ADR:3169); no expansion of implied functional requirements (login -> reset, logout)"
530,Requirement source tracer (prompt phrase to requirement),6 Requirement Elicitation,COVERED_FAMILY,FAMILY,,"Clarification gate, assumption recording, defaults: BS §69.11; E2E dimensions ADR:3169"
531,PRD generator,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
532,User story synthesizer,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
533,Acceptance criteria generator,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
534,Given-When-Then scenario builder,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
535,Feature dependency map builder,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
536,"Scope boundary definer (in, out, later)",6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
537,MVP cutline calculator,6 Spec Formalization,NOT_STATED,ITEM,,No MVP cut-line; DEGRADED/USER_REQUIRED classification exists (BS §5.4)
538,Product-level requirement conflict detector,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
539,Requirement testability scorer,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
540,Requirement priority scorer,6 Spec Formalization,COVERED_FAMILY,FAMILY,,"AndroidConstructionContract / RequirementManifest with acceptance criteria: BS §47.5; M39, M47"
541,Requirement-to-file trace matrix,6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
542,Requirement-to-test trace matrix,6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
543,Requirement coverage tracker,6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
544,Orphan code detector (code no requirement asked for),6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
545,Orphan requirement detector (requirement with no code),6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
546,Spec drift detector,6 Spec-to-Build Traceability,COVERED_FAMILY,FAMILY,,"Traceability, drift, contract versioning: BS §47.5-47.6; M55-M56"
